userId,movieId,timestamp
157,2028,977247517
157,1081,977249940
157,3697,977247806
157,2968,977248649
157,3698,977248750
157,3699,977248649
157,552,977249093
157,480,977247591
157,485,977250731
157,95,977247806
157,2100,977249925
157,1301,977248590
157,2105,977248713
157,1303,977248885
157,1230,977249364
157,1304,977249364
157,1306,977280385
157,1233,977247494
157,2973,977249331
157,2109,977249992
157,1307,977249448
157,1234,982966048
157,1235,977249364
157,1162,982966048
157,1090,1034355258
157,1091,977250420
157,2977,977249539
157,1238,977249416
157,1094,977248167
157,1095,977248167
157,1097,977248609
157,564,977250291
157,639,977250357
157,494,977247658
157,2110,977250012
157,2115,977248948
157,1240,977248559
157,3928,977250436
157,1244,977249381
157,1171,977249701
157,1245,977248050
157,2985,977248649
174,648,977149456
174,2990,977150151
174,3793,977149456
174,2058,977149987
174,3799,977149514
174,653,977150045
174,589,977149654
174,1261,977149770
174,1409,977149321
174,592,977149873
174,1270,977149321
174,1275,977149770
174,3020,977149873
174,1356,977149987
174,3107,977150045
174,1291,977149654
174,2167,977150123
174,1370,977150016
174,1372,977149847
174,1374,977149806
174,1375,977150084
174,1527,977149770
174,858,977149623
174,2403,977150151
174,2194,977149693
174,1610,977149873
174,3082,977150123
174,2353,977149948
174,2366,977149770
174,969,977149770
174,1573,977150123
174,3178,977149987
174,3256,977149987
174,1580,977149770
174,110,977149598
174,3265,977149806
174,3267,977150123
174,3418,977149873
174,2617,977150123
174,1676,977150016
174,3354,977149482
174,1690,977149987
174,3513,977149456
174,2571,977149623
174,3527,977150045
174,2662,977150016
174,10,977149907
174,260,977149623
174,1011,977149321
174,1012,977149321
174,3555,977149482
174,1953,977149654
174,21,977149847
174,3703,977149806
174,3704,977149948
174,3635,977150045
174,3638,977150151
174,3639,977150084
174,353,977150016
174,288,977150084
174,1101,977150016
174,2916,977149806
174,1036,977149623
174,3578,977149456
174,377,977149847
174,1127,977149693
174,1129,977150084
174,457,977149770
174,387,977149948
174,2000,977149907
174,3740,977150045
174,2001,977150151
174,1201,977149693
174,2006,977149770
174,2944,977149731
174,2947,977149731
174,2948,977149731
174,2949,977149693
174,1210,977149770
174,2950,977149321
174,3753,977149948
174,2951,977149806
174,3755,977149482
174,1214,977149693
174,2019,977149598
174,1220,977149806
174,1222,977149731
174,3767,977149598
174,3768,977149598
174,480,977149948
174,2105,977150151
174,1304,977149654
174,494,977150016
174,2115,977149987
174,1240,977149654
174,1242,977149693
174,2985,977149847
197,1259,977004238
197,1197,977003742
197,593,977004030
197,1270,977003715
197,3897,977004002
197,1370,977003650
197,2324,977004098
197,1393,977004480
197,3147,977004284
197,2272,977003680
197,3160,977004257
197,318,977003951
197,3538,977028998
197,265,977004334
197,3481,977004785
197,412,977004480
197,2858,977029046
197,1060,977004178
197,1222,977004146
197,480,977003680
197,1090,977004414
197,1246,977004310
202,2987,976941545
202,2989,976939235
202,1179,976936246
202,719,976940857
202,648,976939089
202,3932,976934579
202,3861,976940387
202,2122,976936076
202,1321,976935599
202,2124,976940166
202,3864,976939691
202,3791,976938304
202,1250,976936627
202,2990,976939303
202,2126,976936496
202,3793,976939003
202,2054,976940667
202,3868,976939996
202,3869,976940684
202,1258,976935599
202,586,976940629
202,587,976940108
202,588,976940151
202,589,976938904
202,1,976939841
202,3,976935376
202,5,976940578
202,3942,976934559
202,6,976936282
202,3006,976937276
202,1405,976940629
202,1334,976935716
202,1408,976934811
202,802,976937763
202,1265,976934681
202,805,976937763
202,1339,976935169
202,1193,976937045
202,733,976939110
202,1268,976937493
202,1196,976934307
202,663,976940499
202,590,976937441
202,736,976939275
202,1198,976938904
202,737,976939670
202,592,976936282
202,593,976936949
202,594,976941562
202,596,976941581
202,597,976934911
202,2141,976941635
202,3882,976940928
202,2144,976940181
202,2145,976935027
202,2072,976940857
202,1270,976939841
202,1345,976935670
202,1346,976935814
202,2078,976941581
202,671,976940181
202,1278,976935572
202,673,976940821
202,748,976939339
202,3020,976938369
202,3024,976936010
202,1350,976935624
202,2153,976939649
202,2080,976935006
202,2081,976934949
202,2083,976941786
202,1355,976935767
202,1282,976941545
202,2085,976941618
202,1429,976939339
202,2087,976941596
202,1358,976937022
202,2088,976941061
202,1359,976934337
202,2302,976940338
202,1500,976936223
202,3105,976937319
202,3033,976940789
202,2231,976936324
202,3107,976937586
202,3034,976941525
202,3108,976937731
202,2160,976935670
202,2165,976937923
202,2092,976941672
202,2166,976937647
202,1291,976938904
202,1438,976939482
202,832,976937969
202,2169,976941061
202,1294,976936671
202,762,976936496
202,3113,976939482
202,2316,976935295
202,1441,976935137
202,2245,976940269
202,1370,976939041
202,1517,976940201
202,1371,976939434
202,2174,976940086
202,2249,976940643
202,1377,976936452
202,1378,976939212
202,1379,976939359
202,919,976937085
202,849,976939584
202,778,976937441
202,2321,976940137
202,2322,976939549
202,2253,976939611
202,2328,976935942
202,1380,976935115
202,920,976934718
202,2329,976937303
202,1381,976935490
202,1457,976935095
202,852,976935137
202,2188,976938672
202,780,976936776
202,1387,976935555
202,1388,976935976
202,1389,976936076
202,784,976940928
202,785,976940753
202,786,976939482
202,2402,976939611
202,1600,976935277
202,2403,976939457
202,2405,976935255
202,3208,976939500
202,2406,976934930
202,2407,976940216
202,2261,976940387
202,2335,976940716
202,2262,976938043
202,2409,976938607
202,1461,976940857
202,1608,976939171
202,2338,976936041
202,2265,976941284
202,1391,976936850
202,2194,976936223
202,2268,976936223
202,1466,976936260
202,1393,976937108
202,2269,976938488
202,1395,976938001
202,1396,976936282
202,1398,976935337
202,866,976937347
202,798,976939482
202,799,976935693
202,2410,976939434
202,3213,976941525
202,2411,976938761
202,1610,976938942
202,2413,976940907
202,3072,976939930
202,2416,976940805
202,1614,976940595
202,3146,976941284
202,2273,976939235
202,1617,976936169
202,1544,976939457
202,940,976938927
202,2278,976938983
202,870,976941194
202,2279,976935788
202,1479,976935154
202,879,976935693
202,2420,976938084
